Nom,SKU ID,Description Marketing,Image,Fournisseur,Product ID,Plan ID,GUID,Facturation,Engagement,Apps incluses,Apps type,Prix
Microsoft Viva,Microsoft-Viva-Sales-for-Faculty,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MSViva-isvfr,Annual-n8,,Annuel,,,,
Microsoft Viva,Microsoft-Viva-Sales-Nonprofi-n0,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MSViva-isvfr,Trial-n1,,Mensuel,,,,
Microsoft Viva,Microsoft-Viva-Sales-Nonprofi-n1,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MSViva-isvfr,Trial-n2,,Mensuel,,,,
Microsoft 365 E3,Microsoft-365-E3,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Microsoft-365-E3-n0,,Mensuel,,,,
Microsoft 365 E3,Microsoft-365-E3,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n29,,Annuel,,,,
Microsoft 365 E3 Unattended License,Microsoft-365-E3---Unattended-Li,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Microsoft-365-E3---Unattended-n0,,Mensuel,,,,
Microsoft 365 E3 Unattended License,Microsoft-365-E3---Unattended-Li,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n30,,Annuel,,,,
Microsoft 365 E5,Microsoft-365-E5,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n0,,Mensuel,,,,
Microsoft 365 E5,Microsoft-365-E5,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n31,,Annuel,,,,
Microsoft 365 E5 eDiscovery,Microsoft-365-E5-eDiscovery-and-,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly,,Mensuel,,,,
Microsoft 365 E5 eDiscovery,Microsoft-365-E5-eDiscovery-and-,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n32,,Annuel,,,,
Microsoft 365 E5 Information Protection,Microsoft-365-E5-Information-Pro,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n1,,Mensuel,,,,
Microsoft 365 E5 Information Protection,Microsoft-365-E5-Information-Pro,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n33,,Annuel,,,,
Microsoft 365 E5 Insider Risk Management,Microsoft-365-E5-Insider-Risk-Ma,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n2,,Mensuel,,,,
Microsoft 365 E5 Insider Risk Management,Microsoft-365-E5-Insider-Risk-Ma,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n34,,Annuel,,,,
Microsoft 365 E5 without Audio Conferencing,Microsoft-365-E5-without-Audio-C,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n3,,Mensuel,,,,
Microsoft 365 E5 without Audio Conferencing,Microsoft-365-E5-without-Audio-C,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n35,,Annuel,,,,
Microsoft 365 F1,Microsoft-365-F1,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-,,Mensuel,,,,
Microsoft 365 F1,Microsoft-365-F1,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n36,,Annuel,,,,
Microsoft 365 F3,Microsoft-365-F3,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n4,,Mensuel,,,,
Microsoft 365 F3,Microsoft-365-F3,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n37,,Annuel,,,,
Microsoft 365 Apps for Business,Microsoft-365-Apps-for-business,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,usermonth,,Mensuel,,,,
Microsoft 365 Apps for Business,Microsoft-365-Apps-for-business,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n38,,Annuel,,,,
Microsoft 365 Apps for Enterprise,Microsoft-365-Apps-for-enterpris,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,usermonth-n0,,Mensuel,,,,
Microsoft 365 Apps for Enterprise,Microsoft-365-Apps-for-enterpris,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n39,,Annuel,,,,
Microsoft 365 Business Basic,Microsoft-365-Business-Basic,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,usermonth-n1,,Mensuel,,,,
Microsoft 365 Business Basic,Microsoft-365-Business-Basic,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n40,,Annuel,,,,
Microsoft 365 Business Premium,Microsoft-365-Business-Premium,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,usermonth-n2,,Mensuel,,,,
Microsoft 365 Business Premium,Microsoft-365-Business-Premium,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n41,,Annuel,,,,
Microsoft 365 Business Premium Trial,Microsoft-365-Business-Premium-T,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,usermonth-n3,,Mensuel,,,,
Microsoft 365 Business Standard,Microsoft-365-Business-Standard,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,usermonth-n4,,Mensuel,,,,
Microsoft 365 Business Standard,Microsoft-365-Business-Standard,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n43,,Annuel,,,,
Microsoft 365 Business Standard,Microsoft-365-Business-Standard-,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,usermonth-n5,,Mensuel,,,,
Microsoft 365 F1 Trial,Microsoft-365-F1-Trial,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,usermonth-n6,,Mensuel,,,,
Microsoft 365 Apps for GCC,Microsoft-365-Apps-for-GCC,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n44,,Mensuel,,,,
Microsoft 365 Apps for GCC,Microsoft-365-Apps-for-GCC,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n47,,Annuel,,,,
Microsoft 365 G3 Unattended License,Microsoft-365-G3---Unattended-Li,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n45,,Mensuel,,,,
Microsoft 365 G3 Unattended License,Microsoft-365-G3---Unattended-Li,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n48,,Annuel,,,,
Microsoft 365 G5 eDiscovery,Microsoft-365-G5-eDiscovery-and-,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n46,,Mensuel,,,,
Microsoft 365 G5 eDiscovery,Microsoft-365-G5-eDiscovery-and-,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n49,,Annuel,,,,
Microsoft 365 G5 Information Protection and Data Loss Prevention,G5-Information-Protection-and-DL,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n47,,Mensuel,,,,
Microsoft 365 G5 Information Protection and Data Loss Prevention,G5-Information-Protection-and-DL,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n50,,Annuel,,,,
Microsoft 365 G5 Information Protection and Governance,G5-Information-Protection-and-Go,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n48,,Mensuel,,,,
Microsoft 365 G5 Information Protection and Governance,G5-Information-Protection-and-Go,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n51,,Annuel,,,,
Microsoft 365 G5 Insider Risk Management,Microsoft-365-G5-Insider-Risk-Ma,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n49,,Mensuel,,,,
Microsoft 365 G5 Insider Risk Management,Microsoft-365-G5-Insider-Risk-Ma,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n52,,Annuel,,,,
Microsoft 365 GCC G3,Microsoft-365-GCC-G3,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n50,,Mensuel,,,,
Microsoft 365 GCC G3,Microsoft-365-GCC-G3,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n53,,Annuel,,,,
Microsoft Intune for Government,Microsoft-Intune-for-Government,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n51,,Mensuel,,,,
Microsoft Intune for Government,Microsoft-Intune-for-Government,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n54,,Annuel,,,,
Microsoft Stream for GCC,Microsoft-Stream-for-GCC,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n52,,Mensuel,,,,
Microsoft Stream for GCC,Microsoft-Stream-for-GCC,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n55,,Annuel,,,,
Microsoft Teams Rooms Standard,Microsoft-Teams-Rooms-Standard-f,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n53,,Mensuel,,,,
Microsoft Teams Rooms Standard,Microsoft-Teams-Rooms-Standard-f,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n56,,Annuel,,,,
Microsoft 365 A1,Microsoft-365-A1,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n54,,Mensuel,,,,
Microsoft 365 A1,Microsoft-365-A1,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n57,,Annuel,,,,
Microsoft 365 A3 Unattended License,Microsoft-365-A3---Unattended-Li,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n55,,Mensuel,,,,
Microsoft 365 A3 Unattended License,Microsoft-365-A3---Unattended-Li,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n58,,Annuel,,,,
Microsoft 365 A3 Unattended (Nonprofit),Microsoft-365-A3---Unattended-n0,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n56,,Mensuel,,,,
Microsoft 365 A3 Unattended (Nonprofit),Microsoft-365-A3---Unattended-n0,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n59,,Annuel,,,,
Microsoft 365 A3 for Faculty,Microsoft-365-A3-for-faculty,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n57,,Mensuel,,,,
Microsoft 365 A3 for Faculty,Microsoft-365-A3-for-faculty,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n60,,Annuel,,,,
Microsoft 365 A3 for Students,Microsoft-365-A3-for-students,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n58,,Mensuel,,,,
Microsoft 365 A3 for Students,Microsoft-365-A3-for-students,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n61,,Annuel,,,,
Microsoft 365 A3 for Students (US),Microsoft-365-A3-for-students-us,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n59,,Mensuel,,,,
Microsoft 365 A3 for Students (US),Microsoft-365-A3-for-students-us,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n62,,Annuel,,,,
Microsoft 365 A5 eDiscovery,Microsoft-365-A5-eDiscovery-and-,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n60,,Mensuel,,,,
Microsoft 365 A5 eDiscovery,Microsoft-365-A5-eDiscovery-and-,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n63,,Annuel,,,,
Microsoft 365 A5 eDiscovery and Audit (Nonprofit),Microsoft-365-A5-eDiscovery-a-n0,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n61,,Mensuel,,,,
Microsoft 365 A5 eDiscovery and Audit (Nonprofit),Microsoft-365-A5-eDiscovery-a-n0,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n64,,Annuel,,,,
Microsoft 365 A5 for Students,Microsoft-365-A5-for-students,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n62,,Mensuel,,,,
Microsoft 365 A5 for Students,Microsoft-365-A5-for-students,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n65,,Annuel,,,,
Microsoft 365 A5 for Students (US),Microsoft-365-A5-for-students-us,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n63,,Mensuel,,,,
Microsoft 365 A5 for Students (US),Microsoft-365-A5-for-students-us,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n66,,Annuel,,,,
Microsoft 365 A5 Information Protection and Governance,A5-Information-Protection-and-Go,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n64,,Mensuel,,,,
Microsoft 365 A5 Information Protection and Governance,A5-Information-Protection-and-Go,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n67,,Annuel,,,,
Microsoft 365 A5 Information Protection (Nonprofit),A5-Information-Protection-and-n0,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n65,,Mensuel,,,,
Microsoft 365 A5 Information Protection (Nonprofit),A5-Information-Protection-and-n0,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n68,,Annuel,,,,
Microsoft 365 A5 Insider Risk Management,Microsoft-365-A5-Insider-Risk-Ma,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n66,,Mensuel,,,,
Microsoft 365 A5 Insider Risk Management,Microsoft-365-A5-Insider-Risk-Ma,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n69,,Annuel,,,,
Microsoft 365 A5 Insider Risk Management (Nonprofit),Microsoft-365-A5-Insider-Risk-n0,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n67,,Mensuel,,,,
Microsoft 365 A5 Insider Risk Management (Nonprofit),Microsoft-365-A5-Insider-Risk-n0,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n70,,Annuel,,,,
Microsoft 365 A5 without Audio Conferencing,Microsoft-365-A5-without-Audio-C,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n68,,Mensuel,,,,
Microsoft 365 A5 without Audio Conferencing,Microsoft-365-A5-without-Audio-C,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n71,,Annuel,,,,
Microsoft 365 A5 without Audio Conferencing (Nonprofit),Microsoft-365-A5-without-Audi-n0,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n69,,Mensuel,,,,
Microsoft 365 A5 without Audio Conferencing (Nonprofit),Microsoft-365-A5-without-Audi-n0,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n72,,Annuel,,,,
Microsoft 365 A5 without Audio Conferencing (for),A5-without-Audio-Conferencing-fo,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n70,,Mensuel,,,,
Microsoft 365 A5 without Audio Conferencing (for),A5-without-Audio-Conferencing-fo,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n73,,Annuel,,,,
Microsoft 365 Apps for Faculty,Microsoft-365-Apps-for-Faculty,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n71,,Mensuel,,,,
Microsoft 365 Apps for Faculty,Microsoft-365-Apps-for-Faculty,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n74,,Annuel,,,,
Microsoft 365 Apps for Students,Microsoft-365-Apps-for-Students,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n72,,Mensuel,,,,
Microsoft 365 Apps for Students,Microsoft-365-Apps-for-Students,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n75,,Annuel,,,,
Microsoft 365 Apps for Students,Microsoft-365-Apps-for-Students-,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n73,,Mensuel,,,,
Microsoft 365 Apps for Students,Microsoft-365-Apps-for-Students-,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n76,,Annuel,,,,
Microsoft Cloud App Security,Microsoft-Cloud-App-Security-for,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n74,,Mensuel,,,,
Microsoft Cloud App Security,Microsoft-Cloud-App-Security-for,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n77,,Annuel,,,,
Microsoft Defender for Endpoint (Nonprofit),Microsoft-Defender-for-Endpoi-n0,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n76,,Mensuel,,,,
Microsoft Defender for Endpoint (Nonprofit),Microsoft-Defender-for-Endpoi-n0,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n79,,Annuel,,,,
Microsoft Defender for Identity,Microsoft-Defender-for-Identity-,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n77,,Mensuel,,,,
Microsoft Defender for Identity,Microsoft-Defender-for-Identity-,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n80,,Annuel,,,,
Microsoft Defender for Identity (Nonprofit),Microsoft-Defender-for-Identi-n0,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n78,,Mensuel,,,,
Microsoft Defender for Identity (Nonprofit),Microsoft-Defender-for-Identi-n0,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Annual-n81,,Annuel,,,,
Microsoft Intune for Education,Microsoft-Intune-for-Education-f,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,Microsoft365EandF-isvfr,Monthly-n79,,Mensuel,,,,
